id,date,category,contributors,headline,url,trump,biden
h_9bf9265f2c0ee7a5baffbf1bec35ead1,12/2/2020,politics,Stephen Collinson,William Barr breaks with Trump\'s election fantasy,https://www.cnn.com/2020/12/02/politics/william-barr-donald-trump-election/index.html,-0.656611,-0.581345
h_26957a03bb06ab3d18703e15e5bf0451,12/1/2020,politics,Jim Acosta and Pamela Brown and Michael Warren,Trump associates; including Giuliani; are asking for pardons,https://www.cnn.com/2020/12/01/politics/trump-rudy-giuliani-pardons/index.html,-0.692712,-0.526671
h_d97bad3320173ae6aedda76f0bdd1f1a,11/30/2020,politics,Melissa Macaya and Meg Wagner and Mike Hayes and Veronica Rocha,Biden\'s transition moves ahead,https://www.cnn.com/politics/live-news/biden-trump-us-election-news-12-01-20/index.html,-0.615865,-0.450826
h_26f2458f4b1ded3f307f1004bbc3c7b1,12/1/2020,politics,Jim Acosta and Jake Tapper and Zachary Cohen and Devan Cole,Trump attorney issues call for violence against truth-telling former election cybersecurity official,https://www.cnn.com/2020/11/30/politics/joe-digenova-attorney-trump-campaign-chris-krebs-violence/index.html,-0.456446,0
h_08acc364dc05e74eef37b4cf3af6c4cb,12/1/2020,politics,Chris Cillizza,The \'Donald Trump 2024\' trial balloon just got officially floated,https://www.cnn.com/2020/12/01/politics/donald-trump-2024/index.html,-0.605958,-0.373282
h_8df4da74dccab1b9ae54179fa736ce1a,12/1/2020,politics,Jeremy Diamond and Fredreka Schouten and Betsy Klein,President Donald Trump raises more than $170 million since Election Day as he pushes baseless fraud claims,https://www.cnn.com/2020/12/01/politics/president-donald-trump-raises-more-than-170-million-since-election-day/index.html,-0.642681,0.843837
h_18548f411e4e94b2271f4bb8a7412e62,12/1/2020,politics,Chris Cillizza,Sean Hannity is already laying the groundwork for a Trump self-pardon,https://www.cnn.com/2020/12/01/politics/donald-trump-self-pardon-sean-hannity/index.html,-0.38862,-0.718234
h_92439c591203447ccd50d92dfcc47c2d,12/1/2020,politics,Manu Raju and Clare Foran,McConnell pushing to lock down GOP support for new Covid relief plan as pressure grows to cut a deal,https://www.cnn.com/2020/12/01/politics/covid-stimulus-mcconnell-gop-plan/index.html,-0.48589,0
h_672eafb49649b8d8a4f7d93001edf14e,12/1/2020,politics,Evan Perez and Devan Cole,William Barr says there is no evidence of widespread fraud in presidential election,https://www.cnn.com/2020/12/01/politics/william-barr-election-2020/index.html,-0.808558,-0.768855
h_3873295de3e7071ce536662983bc17fd,12/1/2020,politics,Katelyn Polantz,Barr appoints John Durham as special counsel investigating 2016 presidential campaign investigators,https://www.cnn.com/2020/12/01/politics/special-counsel-barr-durham-fbi/index.html,-0.702002,-0.622824
h_2a87d40d13ba72cfd4e7a9da207347c6,12/1/2020,politics,Sarah Mucha and Arlette Saenz and Fredreka Schouten,Biden fills out his inauguration team,https://www.cnn.com/2020/12/01/politics/biden-inauguration-team/index.html,-0.578588,0.478192
h_601e7fb7fe31340152b70d7074ee6d65,12/1/2020,politics,Lauren Fox and Daniella Diaz,Mnuchin says Trump \'wants to make sure there is not a shutdown\',https://www.cnn.com/2020/12/01/politics/nancy-pelosi-steve-mnuchin-stimulus/index.html,0,0
h_23646dc579e9e28492be0e9ae27dac9f,12/1/2020,politics,MJ Lee and Jeff Zeleny,Biden unlikely to tap Democrats from Congress for administration posts,https://www.cnn.com/2020/12/01/politics/biden-administration-congress-members/index.html,0,-0.348706
h_7ed5fa3fda43832eb8ea0176c9d1cb94,12/1/2020,politics,Kate Bennett and Kristen Holmes and Betsy Klein,White House again flouts public health recommendations during holiday party season,https://www.cnn.com/2020/12/01/politics/white-house-holiday-season/index.html,-0.264849,0
h_4f6af5d8e5a2d69e0cb1a8fcc2e5bf0c,12/1/2020,politics,Chris Cillizza,Joe Manchin just asked the question lots and lots of people have been wondering,https://www.cnn.com/2020/12/01/politics/joe-manchin-2020-election-democrats-donald-trump/index.html,-0.65937,-0.340207
h_a9df78040eaf9a95cdfda41a7a1e7f8d,8/20/2013,us,,Tom DeLay Fast Facts,https://www.cnn.com/2013/08/20/us/tom-delay-fast-facts/index.html,0,0
h_cdc7f7173d7e9c923523b312e6234327,12/1/2020,politics,Lauren Fox,Stimulus talks: A bipartisan plan is coming Tuesday but it\'s unlikely to break the ice as funding deadline looms,https://www.cnn.com/2020/12/01/politics/stimulus-negotiations-latest/index.html,0,0.440233
h_6bbe06161e58a8f9c353daa07d9ba507,12/1/2020,politics,Gregory Krieg and MJ Lee and Sarah Mucha,Biden readies major stimulus push and flurry of executive actions in first 100 days,https://www.cnn.com/2020/12/01/politics/biden-first-100-days/index.html,-0.454477,0.344164
h_33452e83141581063acfc0fe5e15b0bd,12/1/2020,politics,Chandelis R. Duster,Georgia\'s lieutenant governor joins state GOP officials in rejecting Trump\'s \'misinformation\',https://www.cnn.com/2020/12/01/politics/geoff-duncan-election-misinformation-cnntv/index.html,-0.786574,0
h_e0f37719b973a4280c2bf016fbc75334,12/1/2020,politics,Chris Cillizza,How one Trump-loving governor totally shut down the President\'s voter fraud claims,https://www.cnn.com/2020/12/01/politics/doug-ducey-donald-trump-arizona-voter-fraud-claims/index.html,-0.601647,0
h_6f3fa58056a4685a765377ee6529102d,12/1/2020,politics,Ronald Brownstein,GOP silence on Trump\'s false election claims recalls McCarthy era,https://www.cnn.com/2020/12/01/politics/gop-silence-trump-false-election-claims-mccarthy/index.html,-0.723695,-0.555883
h_8efeee6c98663e7f77039978fc8e59f6,12/1/2020,politics,Jim Acosta and Caroline Kelly,Trump sees \'the writing on the wall\' despite what he maintains publicly about the election; advisers say,https://www.cnn.com/2020/11/30/politics/trump-writing-on-the-wall-election-advisers/index.html,-0.690669,-0.623098
h_1e743bb41b5154cb37929d9b8bbf4d9d,12/1/2020,politics,Stephen Collinson,The fates of millions of Americans rest on Biden\'s economic team,https://www.cnn.com/2020/12/01/politics/joe-biden-economic-team-white-house/index.html,-0.759987,-0.473422
h_2bca581824c0d4c455a6e698dea0293a,12/1/2020,politics,Shania Shelton,Georgia runoff poll worker recruitment faces holiday and Covid challenges,https://www.cnn.com/2020/12/01/politics/georgia-recruiting-poll-workers-before-runoffs/index.html,0,0
h_3a760ae8c1dbb3bfa1a7fb5d3bebc547,12/1/2020,politics,Harry Enten,How Joe Biden and Mark Kelly show Arizona is now a purple state,https://www.cnn.com/2020/12/01/politics/arizona-shift-analysis/index.html,0,0.703673
h_a34957d87c2ef51782b38b0e4a20a7b2,12/1/2020,politics,Manu Raju,GOP senators\' strategy on Trump\'s election fraud claims: Keep quiet and carry on,https://www.cnn.com/2020/11/30/politics/senate-republicans-biden-trump/index.html,-0.723612,-0.668941
h_62019c550495a7847918e63566902bab,12/1/2020,us,AJ Willingham,5 things to know for December 1: Covid-19; transition; economy; France; Australia,https://www.cnn.com/2020/12/01/us/five-things-december-1-trnd/index.html,-0.814296,-0.625965
h_b05c5d42da39ee5ac1bc1b62fb059950,11/30/2020,politics,Bob Ortega,Arizona certifies Biden\'s victory,https://www.cnn.com/2020/11/30/politics/joe-biden-arizona-certification/index.html,-0.463696,0.272346
h_787f1dd8e28adbfbd0f0d021fcfba57a,12/1/2020,politics,Caroline Kelly and Alison Main,Arizona Gov. Doug Ducey defends election process after Trump attack,https://www.cnn.com/2020/11/30/politics/doug-ducey-defends-election-arizona-trump/index.html,-0.703187,-0.749624
h_5763708f50c6c1f4bfaf11003a8fa328,12/1/2020,politics,Zachary B. B. Wolf,Trump still has power to make policy. Watch what he does,https://www.cnn.com/2020/11/30/politics/what-matters-november-30/index.html,-0.589496,0.261087
h_87626689f0e5155d52fb53be215e0001,12/1/2020,politics,Ryan Browne,Pentagon shake-up continues as another top official departs,https://www.cnn.com/2020/11/30/politics/pentagon-official-departs/index.html,0,0
h_22c29c89c8e127f749a7129a285cf6ee,11/30/2020,politics,Katelyn Polantz and Caroline Kelly,Justice Department releases Trump\'s pardon of Flynn and asks court for dismissal,https://www.cnn.com/2020/11/30/politics/michael-flynn-pardon-filing/index.html,-0.542958,0.29286
h_d6e37aa33e9c4eff26c9684cd96d2d31,11/30/2020,politics,Caroline Kelly and Jason Morris and Ethan Cohen and Tori Apodaca,Georgia reports more than 940;000 absentee ballot requests for Senate runoff,https://www.cnn.com/2020/11/30/politics/georgia-runoff-absentee-ballots/index.html,-0.771632,-0.614102
h_e724c0aed0e689df12874c22a7c0f265,11/30/2020,politics,Chris Cillizza,This conservative outlet just crushed Donald Trump\'s election claims,https://www.cnn.com/2020/11/30/politics/national-review-trump-election-claims/index.html,-0.835639,-0.698781
h_fddb5e8ecb95183232894d73f252e409,11/30/2020,politics,Samira Said and Marshall Cohen and Devan Cole,Wisconsin governor certifies state\'s electoral votes for Biden,https://www.cnn.com/2020/11/30/politics/joe-biden-wisconsin-victory-finalized/index.html,0,0.47434
h_a6d85bc833be9eb1062be2a68d4e7e87,11/30/2020,politics,Chris Cillizza,The 40 most utterly unhinged lines from Donald Trump\'s first post-election interview,https://www.cnn.com/2020/11/30/politics/donald-trump-maria-bartiromo-2020-election/index.html,-0.492196,0.61011
h_191b3547eeb4c10063d4f9eebbeee176,11/30/2020,politics,Chandelis R. Duster and Jason Morris and Tori Apodaca,Georgia Republican officials reject Trump\'s calls to overturn election results,https://www.cnn.com/2020/11/30/politics/brian-kemp-brad-raffensperger-trump/index.html,-0.790732,-0.686745
h_7656c2645e2d4d2b4387d84ee439723f,11/30/2020,politics,Tara Subramaniam,Fact-checking Trump\'s falsehood-filled weekend,https://www.cnn.com/2020/11/30/politics/trump-post-election-fox-news-interview-fact-check/index.html,-0.746568,-0.819331
h_203d5351ee8fcf77d86e53dbf87e2f26,11/29/2020,politics,Maeve Reston,Pressure mounts on Congress to help struggling Americans as Covid-19 surges,https://www.cnn.com/2020/11/29/politics/coronavirus-vaccine-distribution-congress-funding/index.html,-0.829285,-0.884143
h_c6468cdd83539346db2b176e5974ae08,11/30/2020,politics,Chandelis R. Duster,Former astronaut Mark Kelly to be sworn in as a US senator Wednesday,https://www.cnn.com/2020/11/30/politics/mark-kelly-swearing-in-arizona-senator/index.html,0,0
h_9fb1172a4e3c8974ee413068242a8034,11/25/2020,politics,Stephen Collinson,Biden stakes out his anti-Trump presidency,https://www.cnn.com/2020/11/25/politics/joe-biden-donald-trump-cabinet/index.html,-0.57172,-0.468917
h_ecbb9285d6cbefe32c5096c52cf6ac4d,11/25/2020,politics,Zachary B. B. Wolf,Covid might mean fewer family political fights over Thanksgiving,https://www.cnn.com/2020/11/25/politics/what-matters-november-24/index.html,-0.428279,-0.494625
h_6fe1dbb94292632a9c3961d263f68208,11/25/2020,politics,Samira Said,\'It\'s wild down here\' as Milwaukee County recount continues,https://www.cnn.com/2020/11/24/politics/milwaukee-wisconsin-recount/index.html,-0.968546,0
h_57b54e4ff617664cef78e35c5e690881,11/25/2020,politics,Paul LeBlanc,Biden says transition outreach from Trump administration has been \'sincere\',https://www.cnn.com/2020/11/24/politics/biden-transition-trump-administration/index.html,-0.560002,-0.40232
h_ce827b1d4dd7e9f1895bb7df95f683c7,11/24/2020,politics,Stephen Collinson,Biden unveils his administration as Trump\'s firewall crumbles,https://www.cnn.com/2020/11/24/politics/joe-biden-transition-donald-trump-election-2020/index.html,-0.504074,-0.26638
h_06f37ea4a710f34edfc3f1a3dbc919ad,11/25/2020,politics,Devan Cole,Biden becomes first presidential candidate to win more than 80 million votes,https://www.cnn.com/2020/11/24/politics/joe-biden-80-million-votes/index.html,0.803075,0.779586
h_a14b3e514d206ecbf60c39d9da9c4ec3,11/24/2020,politics,Jeremy Herb and Kristen Holmes,Here\'s how Trump\'s transition blockade finally ended,https://www.cnn.com/2020/11/24/politics/gsa-2020-election-decision/index.html,-0.641553,-0.686351
h_a3789de71a5eae086d701a16cdaca7b9,11/24/2020,politics,Lauren Dezenski,What the turkey pardon says about Trump\'s transition,https://www.cnn.com/2020/11/24/politics/trump-transition-turkey-pardon/index.html,-0.583121,0
h_a4cd67e340d9a562d87d3dba8a41d02d,11/23/2020,politics,Melissa Macaya and Melissa Mahtani and Mike Hayes and Veronica Rocha,Biden\'s transition formally begins,https://www.cnn.com/politics/live-news/biden-trump-us-election-news-11-24-20/index.html,-0.490429,0.275043
h_da1e89dc28f6b4bf6720f01d12b7841d,11/24/2020,politics,Barbara Starr and Zachary Cohen,Trump loyalist connected to Biden conspiracy theories is leading Pentagon transition,https://www.cnn.com/2020/11/24/politics/kash-patel-pentagon-transition/index.html,-0.936626,-0.530843
h_c3c9a936de8b14a7b52d7b2428c8357f,3/7/2013,politics,,Tom Vilsack Fast Facts,https://www.cnn.com/2013/03/07/us/tom-vilsack-fast-facts/index.html,0,0
h_6da49d5b0d1591ca7ba895d9eedef9dd,11/24/2020,politics,Chris Cillizza,Why Elizabeth Warren was *never* going to be Treasury secretary,https://www.cnn.com/2020/11/24/politics/elizabeth-warren-treasury-janet-yellen/index.html,0,-0.580986
h_beffdbbf4c35f0460f003d72faa0c472,11/24/2020,politics,Kelly Mena,Pennsylvania and Nevada certify election results for Biden; North Carolina for Trump,https://www.cnn.com/2020/11/24/politics/state-certification-2020-election-results-joe-biden/index.html,0,0.874847
h_b7828edfb06462d249de422cf5ff723d,11/24/2020,politics,Zachary B. B. Wolf,Trump\'s effort to steal the election is done,https://www.cnn.com/2020/11/23/politics/what-matters-november-23/index.html,-0.575516,0.504805
h_079069636566ee2209d40cd5bef4a25c,11/24/2020,politics,Nick Valencia,CDC ready for Biden transition: \'This is what we\'ve been waiting for\',https://www.cnn.com/2020/11/24/politics/cdc-biden-transition/index.html,-0.495736,-0.517787
h_ff8f418d5b49c8bcb5cde77b4b127c54,11/24/2020,politics,Chris Cillizza,The Democrat liberals love to hate,https://www.cnn.com/2020/11/24/politics/rahm-emanuel-transportation-trade-representative/index.html,0,-0.534655
h_79287e7a653d0ac5ee843af305f0a5f8,11/24/2020,us,Chandelis R. Duster,David Dinkins; New York\'s first Black mayor; dies at 93,https://www.cnn.com/2020/11/24/us/david-dinkins-new-york-city-mayor-dies/index.html,0,0
h_f222253f3f116df45a0fa99d7e162aff,11/24/2020,politics,Kate Sullivan,Biden prioritizes climate crisis by naming John Kerry special envoy,https://www.cnn.com/2020/11/23/politics/john-kerry-biden-climate-envoy/index.html,-0.504679,0.324057
h_b6c3e6ed1c9c58f66f259a0044317452,11/6/2020,politics,Zachary B. B. Wolf,Donald Trump doesn\'t need to concede -- it\'s a custom; not the law,https://www.cnn.com/2020/11/06/politics/donald-trump-concede-election/index.html,-0.726502,-0.614357
h_b7c337bd2f3ac696d6f47bb307edb598,11/24/2020,us,AJ Willingham,5 things to know for November 24: Biden; coronavirus; Nigeria; China; emissions,https://www.cnn.com/2020/11/24/us/five-things-november-24-trnd/index.html,0.389766,0.670904
h_cff5bbad6242597d58d0ded4e75c6cdc,11/23/2020,politics,Kristen Holmes and Jeremy Herb,First on CNN: Key government agency acknowledges Biden\'s win and begins formal transition,https://www.cnn.com/2020/11/23/politics/transition-biden-gsa-begin/index.html,-0.340648,-0.620843
h_1a4c0573c392bac6340d3a9272721be5,11/24/2020,politics,Gregory Krieg,5 takeaways from Biden\'s first wave of nominations and appointments,https://www.cnn.com/2020/11/23/politics/biden-administration-takeaways/index.html,-0.536156,-0.334181
h_5719e9b6193f64f05a6d719f47520e8a,11/24/2020,politics,Ronald Brownstein,Trump is leaving minority votes on the table,https://www.cnn.com/2020/11/24/politics/trump-gop-minority-voters/index.html,-0.56578,-0.764139
h_477cec79943cba6a8359db5b0be364c1,11/24/2020,politics,Scott Glover and Curt Devine and Drew Griffin and Scott Bronstein,A dark money mystery in Florida centers on the campaign of a spoiler candidate who appeared to help a Republican win by 32 votes,https://www.cnn.com/2020/11/23/politics/florida-dark-money-mystery-invs/index.html,0,0
h_bd1b74ff83b85b1d71cc433c80db4461,11/23/2020,politics,Sarah Mucha and Gregory Krieg,Joe Biden nominates first woman to lead intelligence and first Latino to head homeland security,https://www.cnn.com/2020/11/23/politics/joe-biden-foreign-policy-national-security-cabinet/index.html,0.30806,0.611178
h_37735c335c64ea56fb69c241b16ef630,3/23/2015,us,,Scott Walker Fast Facts,https://www.cnn.com/2015/03/23/us/scott-walker-fast-facts/index.html,0,0
h_153941d1c8749515959d77b4bd6aca36,12/26/2012,politics,,Barack Obama Fast Facts,https://www.cnn.com/2012/12/26/us/barack-obama---fast-facts/index.html,-0.894132,-0.654818
h_73308a3157063061a03ce5a0e314deec,11/23/2020,politics,Paul LeBlanc,More GOP senators back transition as GSA recognizes Biden\'s win,https://www.cnn.com/2020/11/23/politics/shelley-moore-capito-trump-2020-election/index.html,-0.406007,0.261231
h_d91bcc29c4b8c99f193154f7a416361a,11/20/2020,politics,Melissa Macaya and Mike Hayes and Melissa Mahtani and Veronica Rocha,Biden begins transition plans as Trump refuses to concede,https://www.cnn.com/politics/live-news/biden-trump-us-election-news-11-23-20/index.html,-0.429012,-0.373989
